 2.580e+00	 4.929e-02
 2.600e+00	 4.920e-02
 2.620e+00	 4.930e-02
 2.640e+00	 4.980e-02
 2.660e+00	 5.029e-02
 2.680e+00	 5.075e-02
 2.700e+00	 5.119e-02
 2.740e+00	 5.201e-02
 2.780e+00	 5.297e-02
 2.820e+00	 5.386e-02
 2.860e+00	 5.492e-02
 2.900e+00	 5.592e-02
 2.940e+00	 5.683e-02
 2.980e+00	 5.767e-02
 3.020e+00	 5.844e-02
 3.060e+00	 5.912e-02
 3.100e+00	 5.971e-02
 3.140e+00	 6.022e-02
 3.169e+00	 6.151e-02
 3.178e+00	 5.719e-02
 3.189e+00	 5.729e-02
 3.199e+00	 5.710e-02
 3.209e+00	 5.865e-02
 3.218e+00	 5.750e-02
 3.227e+00	 6.053e-02
 3.236e+00	 6.301e-02
 3.247e+00	 6.283e-02
 3.275e+00	 7.902e-02
 3.284e+00	 8.442e-02
 3.295e+00	 8.395e-02
 3.305e+00	 7.633e-02
 3.314e+00	 6.627e-02
 3.324e+00	 6.472e-02
 3.335e+00	 5.986e-02
 3.345e+00	 6.014e-02
 3.353e+00	 5.610e-02
 3.363e+00	 5.655e-02
 3.373e+00	 5.794e-02
 3.384e+00	 5.435e-02
 3.391e+00	 5.702e-02
 3.401e+00	 5.834e-02
 3.410e+00	 5.532e-02
 3.421e+00	 5.593e-02
 3.431e+00	 5.537e-02
 3.440e+00	 5.638e-02
 3.450e+00	 5.397e-02
 3.459e+00	 5.659e-02
 3.471e+00	 5.639e-02
 3.480e+00	 5.541e-02
 3.490e+00	 5.552e-02
 3.498e+00	 5.820e-02
 3.509e+00	 5.555e-02
 3.517e+00	 5.940e-02
 3.526e+00	 5.793e-02
 3.536e+00	 5.664e-02
 3.547e+00	 5.552e-02
 3.557e+00	 5.566e-02
 3.566e+00	 5.360e-02
 3.576e+00	 5.805e-02
 3.586e+00	 5.526e-02
 3.595e+00	 5.525e-02
 3.605e+00	 5.702e-02
 3.615e+00	 5.788e-02
 3.625e+00	 5.969e-02
 3.634e+00	 5.337e-02
 3.645e+00	 5.462e-02
 3.653e+00	 5.585e-02
 3.663e+00	 5.787e-02
 3.673e+00	 5.788e-02
 3.682e+00	 5.263e-02
 3.692e+00	 5.697e-02
 3.701e+00	 5.592e-02
 3.711e+00	 6.072e-02
 3.722e+00	 5.906e-02
 3.731e+00	 5.702e-02
 3.741e+00	 5.715e-02
 3.750e+00	 5.547e-02
 3.929e+00	 5.472e-02
 4.224e+00	 4.865e-02
 4.519e+00	 5.008e-02
 4.912e+00	 5.148e-02
 4.956e+00	 4.969e-02
 4.984e+00	 5.015e-02
 5.012e+00	 5.066e-02
 5.041e+00	 5.127e-02
 5.074e+00	 5.207e-02
 5.103e+00	 5.290e-02
 5.132e+00	 5.392e-02
 5.161e+00	 5.531e-02
 5.190e+00	 5.749e-02
 5.219e+00	 6.140e-02
 5.248e+00	 6.689e-02
 5.277e+00	 6.658e-02
 5.306e+00	 6.514e-02
 5.335e+00	 7.262e-02
 5.364e+00	 6.672e-02
 5.392e+00	 6.176e-02
 5.422e+00	 6.236e-02
 5.451e+00	 6.398e-02
 5.479e+00	 7.233e-02
 5.509e+00	 8.652e-02
 5.537e+00	 7.766e-02
 5.567e+00	 7.248e-02
 5.595e+00	 7.552e-02
 5.624e+00	 7.964e-02
 5.653e+00	 8.310e-02
 5.682e+00	 8.326e-02
 5.711e+00	 8.012e-02
 5.740e+00	 7.596e-02
 5.769e+00	 7.248e-02
 5.798e+00	 7.013e-02
 5.827e+00	 6.867e-02
 5.856e+00	 6.795e-02
 5.885e+00	 6.827e-02
 5.914e+00	 6.960e-02
 5.943e+00	 7.178e-02
 5.972e+00	 7.502e-02
 6.001e+00	 7.958e-02
 6.030e+00	 8.540e-02
 6.059e+00	 9.338e-02
 6.088e+00	 1.056e-01
 6.117e+00	 1.233e-01
 6.146e+00	 1.474e-01
 6.175e+00	 1.766e-01
 6.204e+00	 2.021e-01
 6.233e+00	 2.086e-01
 6.262e+00	 1.916e-01
 6.291e+00	 1.648e-01
 6.320e+00	 1.411e-01
 6.349e+00	 1.246e-01
 6.378e+00	 1.136e-01
 6.407e+00	 1.060e-01
 6.436e+00	 1.008e-01
 6.465e+00	 9.745e-02
 6.494e+00	 9.577e-02
 6.523e+00	 9.560e-02
 6.552e+00	 9.748e-02
 6.581e+00	 1.017e-01
 6.610e+00	 1.077e-01
 6.639e+00	 1.116e-01
 6.668e+00	 1.133e-01
 6.697e+00	 1.174e-01
 6.726e+00	 1.199e-01
 6.755e+00	 1.171e-01
 6.784e+00	 1.151e-01
 6.813e+00	 1.174e-01
 6.842e+00	 1.225e-01
 6.871e+00	 1.292e-01
 6.900e+00	 1.379e-01
 6.929e+00	 1.484e-01
 6.958e+00	 1.668e-01
 6.987e+00	 1.861e-01
 7.016e+00	 1.781e-01
 7.045e+00	 1.651e-01
 7.074e+00	 1.655e-01
 7.103e+00	 1.704e-01
 7.132e+00	 1.768e-01
 7.161e+00	 1.844e-01
 7.190e+00	 1.929e-01
 7.219e+00	 2.045e-01
 7.248e+00	 2.202e-01
 7.278e+00	 2.377e-01
 7.306e+00	 2.530e-01
 7.335e+00	 2.714e-01
 7.364e+00	 2.955e-01
 7.427e+00	 3.475e-01
 7.486e+00	 4.011e-01
 7.546e+00	 4.363e-01
 7.605e+00	 4.685e-01
 7.664e+00	 4.966e-01
 7.724e+00	 5.102e-01
 7.783e+00	 5.033e-01
 7.843e+00	 4.779e-01
 7.902e+00	 4.405e-01
 7.961e+00	 3.988e-01
 8.021e+00	 3.650e-01
 8.080e+00	 3.187e-01
 8.140e+00	 2.691e-01
 8.199e+00	 2.430e-01
 8.258e+00	 2.318e-01
 8.318e+00	 2.340e-01
 8.377e+00	 2.484e-01
 8.437e+00	 2.655e-01
 8.496e+00	 2.635e-01
 8.556e+00	 2.331e-01
 8.615e+00	 1.917e-01
 8.674e+00	 1.557e-01
 8.734e+00	 1.289e-01
 8.793e+00	 1.096e-01
 8.852e+00	 9.543e-02
 8.912e+00	 8.484e-02
 8.971e+00	 7.668e-02
 9.031e+00	 7.023e-02
 9.090e+00	 6.500e-02
 9.149e+00	 6.070e-02
 9.209e+00	 5.710e-02
 9.268e+00	 5.405e-02
 9.328e+00	 5.144e-02
 9.387e+00	 4.918e-02
 9.447e+00	 4.725e-02
 9.506e+00	 4.592e-02
 9.565e+00	 4.523e-02
 9.625e+00	 5.169e-02
 9.684e+00	 5.328e-02
 9.744e+00	 4.337e-02
 9.803e+00	 4.191e-02
 9.862e+00	 4.152e-02
 9.922e+00	 4.125e-02
 9.981e+00	 4.110e-02
 1.004e+01	 4.112e-02
 1.010e+01	 4.129e-02
 1.016e+01	 4.160e-02
 1.022e+01	 4.206e-02
 1.028e+01	 4.269e-02
 1.034e+01	 4.352e-02
 1.040e+01	 4.458e-02
 1.046e+01	 4.623e-02
 1.052e+01	 4.882e-02
 1.057e+01	 5.056e-02
 1.064e+01	 5.503e-02
 1.069e+01	 5.957e-02
 1.075e+01	 6.137e-02
 1.081e+01	 6.612e-02
 1.087e+01	 7.381e-02
 1.093e+01	 8.450e-02
 1.099e+01	 9.973e-02
 1.105e+01	 1.223e-01
 1.111e+01	 1.568e-01
 1.117e+01	 2.091e-01
 1.123e+01	 2.780e-01
 1.129e+01	 3.292e-01
 1.135e+01	 3.152e-01
 1.141e+01	 2.618e-01
 1.147e+01	 2.171e-01
 1.153e+01	 1.925e-01
 1.159e+01	 1.837e-01
 1.165e+01	 1.857e-01
 1.170e+01	 1.946e-01
 1.176e+01	 2.071e-01
 1.182e+01	 2.198e-01
 1.188e+01	 2.307e-01
 1.194e+01	 2.388e-01
 1.200e+01	 2.475e-01
 1.206e+01	 2.594e-01
 1.212e+01	 2.761e-01
 1.218e+01	 2.995e-01
 1.224e+01	 3.323e-01
 1.230e+01	 3.705e-01
 1.236e+01	 3.984e-01
 1.242e+01	 4.088e-01
 1.248e+01	 4.135e-01
 1.254e+01	 4.244e-01
 1.260e+01	 4.506e-01
 1.265e+01	 5.047e-01
 1.271e+01	 6.281e-01
 1.277e+01	 7.986e-01
 1.283e+01	 8.256e-01
 1.289e+01	 6.678e-01
 1.295e+01	 5.460e-01
 1.301e+01	 5.287e-01
 1.307e+01	 5.522e-01
 1.313e+01	 5.846e-01
 1.319e+01	 6.217e-01
 1.325e+01	 6.640e-01
 1.331e+01	 7.113e-01
 1.337e+01	 7.534e-01
 1.343e+01	 7.884e-01
 1.349e+01	 8.212e-01
 1.355e+01	 8.498e-01
 1.360e+01	 8.758e-01
 1.366e+01	 9.020e-01
 1.372e+01	 9.306e-01
 1.378e+01	 9.624e-01
 1.384e+01	 9.973e-01
 1.390e+01	 1.035e+00
 1.397e+01	 1.077e+00
 1.405e+01	 1.133e+00
 1.413e+01	 1.189e+00
 1.421e+01	 1.193e+00
 1.429e+01	 1.205e+00
 1.437e+01	 1.205e+00
 1.445e+01	 1.202e+00
 1.453e+01	 1.205e+00
 1.462e+01	 1.207e+00
 1.470e+01	 1.209e+00
 1.478e+01	 1.210e+00
 1.486e+01	 1.211e+00
 1.494e+01	 1.211e+00
 1.502e+01	 1.204e+00
 1.510e+01	 1.195e+00
 1.519e+01	 1.184e+00
 1.527e+01	 1.173e+00
 1.535e+01	 1.162e+00
 1.543e+01	 1.156e+00
 1.551e+01	 1.167e+00
 1.559e+01	 1.157e+00
 1.568e+01	 1.120e+00
 1.576e+01	 1.098e+00
 1.584e+01	 1.084e+00
 1.592e+01	 1.074e+00
 1.600e+01	 1.064e+00
 1.608e+01	 1.053e+00
 1.616e+01	 1.042e+00
 1.625e+01	 1.031e+00
 1.633e+01	 1.020e+00
 1.641e+01	 1.010e+00
 1.649e+01	 1.001e+00
 1.657e+01	 9.962e-01
 1.665e+01	 9.965e-01
 1.673e+01	 9.807e-01
 1.682e+01	 9.679e-01
 1.690e+01	 1.004e+00
 1.698e+01	 1.098e+00
 1.706e+01	 1.138e+00
 1.714e+01	 1.061e+00
 1.722e+01	 1.006e+00
 1.730e+01	 1.011e+00
 1.739e+01	 1.043e+00
 1.747e+01	 1.077e+00
 1.755e+01	 1.075e+00
 1.763e+01	 1.039e+00
 1.771e+01	 1.008e+00
 1.779e+01	 9.962e-01
 1.787e+01	 1.016e+00
 1.796e+01	 1.036e+00
 1.804e+01	 1.048e+00
 1.812e+01	 1.061e+00
 1.820e+01	 1.079e+00
 1.828e+01	 1.099e+00
 1.836e+01	 1.121e+00
 1.844e+01	 1.144e+00
 1.853e+01	 1.173e+00
 1.861e+01	 1.217e+00
 1.869e+01	 1.262e+00
 1.877e+01	 1.277e+00
 1.885e+01	 1.278e+00
 1.893e+01	 1.313e+00
 1.901e+01	 1.360e+00
 1.910e+01	 1.411e+00
 1.918e+01	 1.464e+00
 1.926e+01	 1.518e+00
 1.934e+01	 1.573e+00
 1.942e+01	 1.629e+00
 1.950e+01	 1.686e+00
 1.958e+01	 1.745e+00
 1.967e+01	 1.804e+00
 1.975e+01	 1.865e+00
 1.983e+01	 1.927e+00
 1.994e+01	 2.010e+00
 2.010e+01	 2.164e+00
 2.027e+01	 2.326e+00
 2.044e+01	 2.495e+00
 2.060e+01	 2.673e+00
 2.078e+01	 2.860e+00
 2.095e+01	 3.055e+00
 2.112e+01	 3.259e+00
 2.129e+01	 3.471e+00
 2.146e+01	 3.689e+00
 2.163e+01	 3.915e+00
 2.180e+01	 4.206e+00
 2.197e+01	 4.398e+00
 2.214e+01	 4.629e+00
 2.231e+01	 4.883e+00
 2.248e+01	 5.149e+00
 2.265e+01	 5.426e+00
 2.282e+01	 5.710e+00
 2.299e+01	 5.999e+00
 2.316e+01	 6.295e+00
 2.333e+01	 6.597e+00
 2.350e+01	 6.906e+00
 2.367e+01	 7.221e+00
 2.384e+01	 7.555e+00
 2.401e+01	 7.897e+00
 2.418e+01	 8.256e+00
 2.435e+01	 8.611e+00
 2.452e+01	 8.951e+00
 2.469e+01	 9.312e+00
 2.486e+01	 9.679e+00
 2.503e+01	 1.005e+01
 2.520e+01	 1.044e+01
 2.537e+01	 1.086e+01
 2.554e+01	 1.130e+01
 2.572e+01	 1.188e+01
 2.589e+01	 1.244e+01
 2.606e+01	 1.270e+01
 2.623e+01	 1.299e+01
 2.640e+01	 1.340e+01
 2.657e+01	 1.384e+01
 2.674e+01	 1.431e+01
 2.691e+01	 1.480e+01
 2.708e+01	 1.528e+01
 2.725e+01	 1.577e+01
 2.742e+01	 1.626e+01
 2.759e+01	 1.675e+01
 2.776e+01	 1.725e+01
 2.793e+01	 1.775e+01
 2.810e+01	 1.825e+01
 2.827e+01	 1.877e+01
 2.844e+01	 1.933e+01
 2.861e+01	 1.988e+01
 2.878e+01	 2.044e+01
 2.895e+01	 2.100e+01
 2.912e+01	 2.155e+01
 2.929e+01	 2.211e+01
 2.946e+01	 2.267e+01
 2.963e+01	 2.324e+01
 2.980e+01	 2.380e+01
 2.997e+01	 2.441e+01
 3.014e+01	 2.503e+01
 3.031e+01	 2.566e+01
 3.048e+01	 2.628e+01
 3.065e+01	 2.691e+01
 3.082e+01	 2.753e+01
 3.099e+01	 2.816e+01
 3.117e+01	 2.878e+01
 3.133e+01	 2.941e+01
 3.150e+01	 3.003e+01
 3.168e+01	 3.067e+01
 3.185e+01	 3.136e+01
 3.202e+01	 3.205e+01
 3.219e+01	 3.274e+01
 3.236e+01	 3.343e+01
 3.253e+01	 3.411e+01
 3.270e+01	 3.480e+01
 3.287e+01	 3.548e+01
 3.304e+01	 3.616e+01
 3.321e+01	 3.685e+01
 3.338e+01	 3.756e+01
 3.355e+01	 3.827e+01
 3.372e+01	 3.897e+01
 3.389e+01	 3.971e+01
 3.406e+01	 4.045e+01
 3.423e+01	 4.119e+01
 3.440e+01	 4.193e+01
 3.457e+01	 4.268e+01
 3.474e+01	 4.352e+01
 3.491e+01	 4.428e+01
 3.508e+01	 4.488e+01
 3.525e+01	 4.559e+01
 3.542e+01	 4.634e+01
 3.559e+01	 4.710e+01
 3.576e+01	 4.787e+01
 3.593e+01	 4.865e+01
 3.610e+01	 4.944e+01
 3.627e+01	 5.022e+01
 3.644e+01	 5.099e+01
 3.662e+01	 5.177e+01
 3.678e+01	 5.254e+01
 3.696e+01	 5.331e+01
 3.713e+01	 5.408e+01
 3.730e+01	 5.484e+01
 3.747e+01	 5.560e+01
 3.764e+01	 5.638e+01
 3.781e+01	 5.719e+01
 3.798e+01	 5.799e+01
 3.819e+01	 5.898e+01
 5.789e+01	 9.548e+01
 6.271e+01	 9.350e+01
 7.718e+01	 1.154e+02
 8.683e+01	 9.392e+01
 9.648e+01	 9.577e+01
 1.013e+02	 9.636e+01
 1.158e+02	 9.181e+01
 1.447e+02	 7.404e+01
 1.640e+02	 5.644e+01
 1.737e+02	 5.387e+01
 1.929e+02	 4.617e+01
 4.341e+02	 5.295e+00
 8.200e+02	 7.008e-01
 1.278e+03	 1.474e-01
 1.399e+03	 1.019e-01
 2.560e+03	 3.454e-02
 2.976e+03	 5.138e-02
 1.285e+04	 7.581e-02
 1.928e+04	 8.760e-02
 2.703e+04	 1.095e-01
 3.544e+04	 1.255e-01
 6.154e+04	 1.769e-01
 1.215e+05	 2.628e-01
 1.808e+05	 2.797e-01
 2.066e+05	 2.628e-01
 2.066e+05	 2.485e-01
 8.899e+05	 3.201e-01
 1.928e+06	 2.190e-01
